site_id,rch_id,stream,samp_date,yr,project,type,panel_yr,huc6,site_name,group,order,region,forest,district,state,lat,long,mgmt,strm_flow,total_index,index_suspect,tds,bf,rch_len,grad,sin,pool_dp,pool_frq,pool_pct,wd_trans,wd_wet_trans,d50,pt_fines2,pt_fines6,stab,veg_stab,bank_angle,un_cut_pct,lw_frq,lw_vol,rich,cling,long_lvd,ct_qd,ephet,plect,trict,intol,rivpacs,temp_days,wmt_days,start_date,end_date,avg_temp,mdmt,mwmt,wmt9,wmt12,wmt15,wmt18,wmt22,aug_et_2000_2015_cpg_all,awc_int_100_cpg_all,baseflow_index_cpg_all,clay_100_cpg_all,dwta_cpg_all,fac_taudem_17all_int,impermeable_100_cpg_all,jul_et_2000_2015_cpg_all,nlcd_2011_forest_100_cpg_all,nlcd_2011_wetlands_100_cpg_all,permeable_100_cpg_all,sand_100_cpg_all,sep_et_2000_2015_cpg_all,silt_100_cpg_all,slope_percent_int_cpg_all,streamslope_percent_int_cpg_all,swe_avg_0301_cpg_all,swe_avg_0401_cpg_all,swe_avg_0501_cpg_all,swe_avg_0601_cpg_all,swe_avg_0701_cpg_all,swe_avg_0801_cpg_all,twi_100_int_cpg_all,us_precip_1981_2010_cpg_all,us_tmax_1981_2010_int_cpg_all,spatial_cluster,utm1,utm2,drain_density,ave_ann_cwd,ave_annual_precip,ave_basin_elev,MAP_UNIT_N
79,2137,Myrtle,2006-08-11T00:00:00Z,2006,CRB,I,1,170101040701,016-07-I,016,07,R1,Panhandle,Bonners Ferry,ID,48.726827,-116.598173,Managed,Flow (whole reach),21.74007,NA,10,10.8,169.1,0.216,1.064,0.47333333889643353,17.740981667652278,54.22826774863362,18.23,38.54,0.002,36,52.33,100,80.95,83,57.14,804.26,302.368,11,5,2,77,2,5,2,5,0.23,48,42,2006-07-15T00:00:00Z,2006-08-31T00:00:00Z,11.117968746357494,16.799999237060547,16.071428435189382,42,39,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,5949,Myrtle,2011-08-09T00:00:00Z,2011,CRB,I,1,170101040701,016-07-I,016,07,R1,Panhandle,Bonners Ferry,ID,48.726827,-116.598173,Managed,Flow (whole reach),55.23266,NA,20,11.01,163,0.448,1.07,0.3999999931880406,42.944785276073624,62.82208682569258,16.02,33.57,0.025,15.52,19.05,90,32.5,86,51.35,907.98,371.868,29,14,3,61,7,5,6,11,0.921702,48,42,2011-07-15T00:00:00Z,2011-08-31T00:00:00Z,9.311718777236011,13.699999809265137,13.199999945504326,35,15,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,9023,Myrtle,2016-08-13T00:00:00Z,2016,CRB,I,1,170101040701,016-07-I,016,07,R1,Panhandle,Bonners Ferry,ID,48.726827,-116.598173,Managed,Flow (whole reach),69.36509,NA,10,11.03,165.4,0.574,1,0.4879999965429306,30.229746070133007,58.28295019258179,16.09,92.95,0.039,6.7,13.97,100,67.5,84,62.5,1414.75,444.24,31,16,2,46,9,7,6,17,1.229324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,103,Ball,2001-08-19T00:00:00Z,2001,CRB,I,1,170101040703,016-09-I,016,09,R1,Panhandle,Bonners Ferry,ID,48.784728,-116.552583,Managed,NA,NA,NA,20,9.87,219.2,0.543,1.142,0.5563636381517757,50.18248175182482,57.57299326632145,18.19,148.84,0.017,NA,NA,86.36,56.82,86,51.22,748.18,219.218,22,13,2,63,10,8,2,8,0.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,9,68,550,179,33989,100,104,95,0,0,5870,27,3579,35,23,524,635,607,279,54,0,701,150263,713,2,-1515897.2657796836,3029127.9442540584,0.93,115.23,1497.93,1726.55,Okanogan Highland
80,2138,Ball,2006-08-12T00:00:00Z,2006,CRB,I,1,170101040703,016-09-I,016,09,R1,Panhandle,Bonners Ferry,ID,48.784728,-116.552583,Managed,Flow (whole reach),77.99882,NA,20,10.05,211.1,0.583,1.262,0.6350000152985255,28.422548555187117,71.67219291191878,20.26,212.81,0.0215,9.67,15.33,100,92.86,73,61.54,743.72,484.543,23,16,2,54,8,8,5,11,0.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,9,68,550,179,33989,100,104,95,0,0,5870,27,3579,35,23,524,635,607,279,54,0,701,150263,713,2,-1515897.2657796836,3029127.9442540584,0.93,115.23,1497.93,1726.55,Okanogan Highland
80,5950,Ball,2011-08-16T00:00:00Z,2011,CRB,I,1,170101040703,016-09-I,016,09,R1,Panhandle,Bonners Ferry,ID,48.784728,-116.552583,Managed,Flow (whole reach),70.53445,NA,20,9.45,208.8,0.608,1.273,0.5950000006705523,38.314176245210724,73.85057462129556,15.14,28.22,0.014,7.53,9.6,97.5,77.5,86,53.85,838.12,232.435,32,15,3,53,10,7,5,14,1.206028,48,42,2011-07-15T00:00:00Z,2011-08-31T00:00:00Z,8.436718771441114,10.899999618530273,10.700000081743513,34,0,0,0,0,86,9,68,550,179,33989,100,104,95,0,0,5870,27,3579,35,23,524,635,607,279,54,0,701,150263,713,2,-1515897.2657796836,3029127.9442540584,0.93,115.23,1497.93,1726.55,Okanogan Highland
80,9024,Ball,2016-08-13T00:00:00Z,2016,CRB,I,1,170101040703,016-09-I,016,09,R1,Panhandle,Bonners Ferry,ID,48.784728,-116.552583,Managed,Flow (whole reach),75.39761,NA,20,9.91,205,0.561,1.269,0.6299999952316284,29.26829268292683,69.12195112647079,13.08,31.54,0.03,5,14.34,100,45,89,55,1170.73,330.578,29,15,2,61,6,5,5,9,0.992904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,9,68,550,179,33989,100,104,95,0,0,5870,27,3579,35,23,524,635,607,279,54,0,701,150263,713,2,-1515897.2657796836,3029127.9442540584,0.93,115.23,1497.93,1726.55,Okanogan Highland
82,105,Dubius,2002-06-06T00:00:00Z,2002,CRB,I,2,170102150702,017-01-I,017,01,R1,Panhandle,Priest Lake,ID,48.400458,-116.921598,Managed,NA,18.4289849544656,NA,20,1.82,83.7,1.983,1.361,0.18357143231800624,167.26403823178015,46.953405815498236,13.67,37.97,0.009,NA,77.33,97.62,73.81,96,42.11,191.16,40.708,13,9,3,59,8,4,3,5,0.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,3627,Dubius,2007-06-16T00:00:00Z,2007,CRB,I,2,170102150702,017-01-I,017,01,R1,Panhandle,Priest Lake,ID,48.400458,-116.921598,Managed,Flow (whole reach),30.11638,NA,30,2.82,164,2.152,1.22,0.1843478271494741,140.2439024390244,57.50000011630174,10.42,65.5,0.002,31.58,50.46,100,95.24,95,35.71,408.54,86.051,19,11,1,60,6,5,7,8,0.692,48,42,2007-07-15T00:00:00Z,2007-08-31T00:00:00Z,12.787847228762176,18,17.61428533281599,42,42,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,6522,Dubius,2012-06-24T00:00:00Z,2012,CRB,I,2,170102150702,017-01-I,017,01,R1,Panhandle,Priest Lake,ID,48.400458,-116.921598,Managed,Flow (whole reach),53.40532,NA,30,2.72,170.4,2.218,1.093,0.20875000022351742,140.84507042253523,69.54225324129274,10.11,11.32,0.014,17.39,32.94,100,95.24,94,47.62,481.22,93.688,19,8,0,41,7,4,3,10,0.761559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,9576,Dubius,2017-06-18T00:00:00Z,2017,CRB,I,2,170102150702,017-01-I,017,01,R1,Panhandle,Priest Lake,ID,48.400458,-116.921598,Managed,Flow (whole reach),30.2415918621976,NA,30,2.86,178,2.053,1.239,0.20230769022152975,146.06741573033707,51.573033647590805,10.32,19.25,0.008,27.96,43.88,97.73,79.55,103,46.51,567.42,92.788,18,6,1,57,4,3,4,6,0.692217,29,23,2017-07-15T00:00:00Z,2017-08-12T00:00:00Z,13.028017229047315,15.399999618530273,15.085714203970772,23,23,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,106,Benton,2002-06-06T00:00:00Z,2002,CRB,I,2,170102150703,017-15-I,017,15,R1,Panhandle,Priest Lake,ID,48.344596,-116.847714,Managed,NA,60.9118675887755,Yes,20,2.43,81,1.222,1.306,0.32299999743700025,123.45679012345678,74.19753221817959,18.62,34.54,0.022,NA,30.91,97.62,76.19,86,58.97,308.64,38.887,19,16,5,65,8,4,6,7,0.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,9,72,488,188,8551,92,146,89,1,8,5833,52,3678,33,21,212,193,73,9,1,0,687,99943,1167,2,-1547879.906589198,2986623.3206570144,0.96,268.47,1012.89,1030.5,Okanogan Highland
83,3623,Benton,2007-06-15T00:00:00Z,2007,CRB,I,2,170102150703,017-15-I,017,15,R1,Panhandle,Priest Lake,ID,48.344596,-116.847714,Managed,Flow (whole reach),NA,NA,20,3.39,161,1.534,1.16,0.864999994635582,24.844720496894407,69.81366435933558,15.94,52.18,NA,NA,NA,NA,NA,NA,NA,167.7,48.202,32,12,6,59,9,9,7,10,0.693,48,42,2007-07-15T00:00:00Z,2007-08-31T00:00:00Z,15.605034718083012,21.5,20.257143020629883,42,42,39,15,0,129,9,72,488,188,8551,92,146,89,1,8,5833,52,3678,33,21,212,193,73,9,1,0,687,99943,1167,2,-1547879.906589198,2986623.3206570144,0.96,268.47,1012.89,1030.5,Okanogan Highland
83,6523,Benton,2012-06-19T00:00:00Z,2012,CRB,I,2,170102150703,017-15-I,017,15,R1,Panhandle,Priest Lake,ID,48.344596,-116.847714,Managed,Flow (whole reach),40.76352,Yes,20,3.04,169.2,1.655,1.323,0.3842857075589044,82.74231678486998,67.4349881233053,5.74,7.19,0.008,53.33,65.52,100,95.24,88,54.76,466.9,92.09,25,14,2,52,8,2,8,9,0.623277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,9,72,488,188,8551,92,146,89,1,8,5833,52,3678,33,21,212,193,73,9,1,0,687,99943,1167,2,-1547879.906589198,2986623.3206570144,0.96,268.47,1012.89,1030.5,Okanogan Highland
83,9577,Benton,2017-06-16T00:00:00Z,2017,CRB,I,2,170102150703,017-15-I,017,15,R1,Panhandle,Priest Lake,ID,48.344596,-116.847714,Managed,Flow (whole reach),23.6252394300629,Yes,20,2.4,172.2,1.524,1.428,0.2571999990940094,145.18002322880372,42.21835050571809,6.54,9.8,0.0055,41.07,44.44,100,92.68,88,53.66,290.36,97.632,32,21,5,61,8,6,8,15,0.830684,48,42,2017-07-15T00:00:00Z,2017-08-31T00:00:00Z,14.183420153127777,16.799999237060547,16.442856652396067,42,42,29,0,0,129,9,72,488,188,8551,92,146,89,1,8,5833,52,3678,33,21,212,193,73,9,1,0,687,99943,1167,2,-1547879.906589198,2986623.3206570144,0.96,268.47,1012.89,1030.5,Okanogan Highland
84,107,Cocolalla,2002-06-10T00:00:00Z,2002,CRB,I,2,170102140303,017-20-I,017,20,R1,Panhandle,Sandpoint,ID,48.102206,-116.561761,Managed,NA,49.8112528805767,NA,40,3.68,81.9,2.051,1.128,0.23714285024574824,85.47008547008546,41.39194179949451,11.84,17.81,0.018,NA,15.59,100,64.29,86,63.16,305.25,483.497,28,15,5,61,10,8,10,12,0.703,48,42,2002-07-15T00:00:00Z,2002-08-31T00:00:00Z,10.783211849629879,12.930000305175781,12.765714509146553,42,13,0,0,0,110,9,72,552,123,5918,77,128,86,1,23,6297,32,3133,29,18,58,21,0,0,0,0,702,87089,1133,3,-1532707.7931304462,2955891.9800138185,1.02,302.49,883.11,1089.53,Okanogan Highland
84,3628,Cocolalla,2007-06-12T00:00:00Z,2007,CRB,I,2,170102140303,017-20-I,017,20,R1,Panhandle,Sandpoint,ID,48.102206,-116.561761,Managed,Flow (whole reach),46.39798,NA,50,3.31,170.1,2.446,1.272,0.23111111174027124,105.82010582010582,40.505584795849245,11.32,33.26,0.0195,9.08,13.07,100,97.62,101,35.71,382.13,70.902,24,17,4,59,6,7,9,14,0.831,48,42,2007-07-15T00:00:00Z,2007-08-31T00:00:00Z,12.031684021155039,14.800000190734863,14.257142884390694,42,34,0,0,0,110,9,72,552,123,5918,77,128,86,1,23,6297,32,3133,29,18,58,21,0,0,0,0,702,87089,1133,3,-1532707.7931304462,2955891.9800138185,1.02,302.49,883.11,1089.53,Okanogan Highland
84,6524,Cocolalla,2012-06-20T00:00:00Z,2012,CRB,I,2,170102140303,017-20-I,017,20,R1,Panhandle,Sandpoint,ID,48.102206,-116.561761,Managed,Flow (whole reach),45.41456,NA,20,4.61,160,2.594,1.231,0.31999999936670065,100,47.499999925494194,13.96,12.46,0.021,10.59,29.44,97.5,92.5,121,12.5,906.25,137.877,25,12,3,57,7,3,5,10,0.894468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,9,72,552,123,5918,77,128,86,1,23,6297,32,3133,29,18,58,21,0,0,0,0,702,87089,1133,3,-1532707.7931304462,2955891.9800138185,1.02,302.49,883.11,1089.53,Okanogan Highland
84,9578,Cocolalla,2017-06-15T00:00:00Z,2017,CRB,I,2,170102140303,017-20-I,017,20,R1,Panhandle,Sandpoint,ID,48.102206,-116.561761,Managed,Flow (whole reach),38.5858808768978,NA,40,3.04,172.1,2.295,1.308,0.2231250023469329,92.96920395119116,34.39860531647908,11.28,17.89,0.018,7.04,18.24,100,88.1,106,33.33,557.82,79.544,31,16,3,45,10,5,8,14,1.148927,48,42,2017-07-15T00:00:00Z,2017-08-31T00:00:00Z,12.774565974871317,15.100000381469727,14.785714421953474,42,42,0,0,0,110,9,72,552,123,5918,77,128,86,1,23,6297,32,3133,29,18,58,21,0,0,0,0,702,87089,1133,3,-1532707.7931304462,2955891.9800138185,1.02,302.49,883.11,1089.53,Okanogan Highland
85,108,N.F. Grouse,2001-08-23T00:00:00Z,2001,CRB,I,1,170102140104,018-05-I,018,05,R1,Panhandle,Sandpoint,ID,48.468133,-116.368408,Managed,NA,NA,NA,30,8.33,191.2,1.26,1.21,0.2814285648720605,36.610878661087874,34.1004180608933,29.88,117.59,0.049,NA,NA,75,62.5,123,20.45,172.59,111.36,34,25,8,61,9,9,10,11,0.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,2144,N.F. Grouse,2006-07-16T00:00:00Z,2006,CRB,I,1,170102140104,018-05-I,018,05,R1,Panhandle,Sandpoint,ID,48.468133,-116.368408,Managed,Flow (whole reach),51.59903,NA,20,9.37,196.5,1.232,1.195,0.2566666727264722,30.534351145038165,27.735368471412563,20.92,75.4,0.044,3.11,6,100,82.22,101,41.86,391.86,273.784,22,18,7,54,6,4,7,9,0.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,5956,N.F. Grouse,2011-07-25T00:00:00Z,2011,CRB,I,1,170102140104,018-05-I,018,05,R1,Panhandle,Sandpoint,ID,48.468133,-116.368408,Managed,Flow (whole reach),60.05373,NA,10,11.21,183,1.235,1.103,0.36888889140552944,49.18032786885246,44.91803268265854,29.59,43.98,0.05,3.48,7.56,86.36,50,112,20.45,338.8,141.35,31,21,8,46,10,3,6,9,0.928072,48,42,2011-07-15T00:00:00Z,2011-08-31T00:00:00Z,12.549479116168287,16.200000762939453,15.985714503696986,42,42,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,9025,N.F. Grouse,2016-08-15T00:00:00Z,2016,CRB,I,1,170102140104,018-05-I,018,05,R1,Panhandle,Sandpoint,ID,48.468133,-116.368408,Managed,Flow (whole reach),57.92543,NA,30,10.81,169.8,1.196,1.063,0.2839999943971634,29.446407538280326,35.10011857193406,20.63,51.88,0.053,3.6,12.27,97.62,66.67,98,47.62,583.04,198.498,31,14,6,67,5,4,5,7,0.785831,48,42,2016-07-15T00:00:00Z,2016-08-31T00:00:00Z,14.222482644849354,18.899999618530273,18.014285768781388,42,42,41,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,109,Grouse,2001-08-21T00:00:00Z,2001,CRB,I,1,170102140104,018-18-I,018,18,R1,Panhandle,Sandpoint,ID,48.455539,-116.354119,Managed,NA,NA,NA,20,16.19,330,1.497,1.075,0.2824999988079071,12.121212121212121,10.515151674097234,55.63,80.16,0.08,NA,NA,64.58,58.33,132,15.22,93.94,97.26,24,19,7,71,7,5,8,9,0.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,2147,Grouse,2006-07-17T00:00:00Z,2006,CRB,I,1,170102140104,018-18-I,018,18,R1,Panhandle,Sandpoint,ID,48.455539,-116.354119,Managed,Flow (whole reach),34.19207,NA,20,18.78,315.8,1.495,1.066,0.3699999749660492,3.1665611146295123,5.889803794005613,26.41,149.66,0.064,10,12.17,97.83,80.43,96,45.65,145.66,58.023,22,14,6,63,9,2,4,9,0.878,48,42,2006-07-15T00:00:00Z,2006-08-31T00:00:00Z,16.849392361938953,25.299999237060547,24.485714231218612,42,42,42,42,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,5959,Grouse,2011-08-07T00:00:00Z,2011,CRB,I,1,170102140104,018-18-I,018,18,R1,Panhandle,Sandpoint,ID,48.455539,-116.354119,Managed,Flow (whole reach),40.80694,NA,20,17.59,301.7,1.7,1.008,0.28999999910593033,13.258203513423931,7.6566124973923,36.1,70.86,0.079,0.5,1,100,88.1,110,35.71,172.36,73,27,15,5,63,11,3,3,10,0.951343,8,2,2011-07-15T00:00:00Z,2011-07-22T00:00:00Z,9.453645822902521,17.200000762939453,13.314285823277064,2,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,9026,Grouse,2016-08-14T00:00:00Z,2016,CRB,I,1,170102140104,018-18-I,018,18,R1,Panhandle,Sandpoint,ID,48.455539,-116.354119,Managed,Flow (whole reach),46.73427,NA,30,18.8,292.7,1.582,1,0.3150000125169754,6.832934745473181,13.153399385035874,24.73,101.86,0.16,3.67,7.67,100,61.54,108,35.9,184.49,64.811,28,16,7,72,8,4,4,10,0.73173,48,42,2016-07-15T00:00:00Z,2016-08-31T00:00:00Z,16.632899302575325,24.600000381469727,23.55714307512556,42,42,42,42,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,110,Independence,2003-06-21T00:00:00Z,2003,CRB,I,3,170103010203,020-01-I,020,01,R1,Panhandle,Coeur dAlene River,ID,47.899935,-116.335786,Managed,NA,58.1806677144577,NA,40,8.69,171.2,1.227,1.165,0.31800000965595243,29.205607476635517,47.1962623507063,29.41,78.84,0.029,4.5,11.5,90.48,50,109,30.77,502.34,165.773,21,24,9,60,15,10,9,16,1.031,48,42,2003-07-15T00:00:00Z,2003-08-31T00:00:00Z,13.742994805177053,18.65999984741211,18.280000686645508,42,42,42,10,0,131,8,67,520,201,36162,37,143,97,0,63,6020,46,3440,43,26,315,313,168,26,0,0,635,120754,1062,3,-1520859.2701153988,2930470.6227563485,1.38,276.23,1212.67,1253.87,Bitterroot Mountains
87,4086,Independence,2008-06-26T00:00:00Z,2008,CRB,I,3,170103010203,020-01-I,020,01,R1,Panhandle,Coeur dAlene River,ID,47.899935,-116.335786,Managed,Flow (whole reach),67.55675,NA,30,9.27,167.8,1.132,1.234,0.37777777512868244,53.635280095351604,56.615017594256756,26.5,50.22,0.032,3.34,19.2,95.24,40.48,97,45.45,584.03,281.063,23,23,6,56,11,8,8,18,0.957,48,42,2008-07-15T00:00:00Z,2008-08-31T00:00:00Z,11.386805581549803,16.100000381469727,15.300000054495674,42,41,2,0,0,131,8,67,520,201,36162,37,143,97,0,63,6020,46,3440,43,26,315,313,168,26,0,0,635,120754,1062,3,-1520859.2701153988,2930470.6227563485,1.38,276.23,1212.67,1253.87,Bitterroot Mountains
87,7288,Independence,2013-07-02T00:00:00Z,2013,CRB,I,3,170103010203,020-01-I,020,01,R1,Panhandle,Coeur dAlene River,ID,47.899935,-116.335786,Managed,Flow (whole reach),73.9889,NA,50,14.47,153.7,1.711,1.332,0.438333327571551,39.037085230969424,36.82498429297781,19.66,37.19,0.049,2.67,8.22,94.74,81.58,99,44.44,566.04,426.591,18,8,2,65,8,2,1,5,0.883611,48,42,2013-07-15T00:00:00Z,2013-08-31T00:00:00Z,13.165017358130878,17.399999618530273,16.97142846243722,42,42,34,0,0,131,8,67,520,201,36162,37,143,97,0,63,6020,46,3440,43,26,315,313,168,26,0,0,635,120754,1062,3,-1520859.2701153988,2930470.6227563485,1.38,276.23,1212.67,1253.87,Bitterroot Mountains
87,9997,Independence,2018-07-02T00:00:00Z,2018,CRB,I,3,170103010203,020-01-I,020,01,R1,Panhandle,Coeur dAlene River,ID,47.899935,-116.335786,Managed,Flow (whole reach),80.2360979662364,NA,40,8.73,148,1.135,1.203,0.5240000069141388,33.78378378378378,53.44594749244484,22.3,30.97,0.0335,2.93,6.93,91.67,66.67,88,57.14,655.41,459.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,8,67,520,201,36162,37,143,97,0,63,6020,46,3440,43,26,315,313,168,26,0,0,635,120754,1062,3,-1520859.2701153988,2930470.6227563485,1.38,276.23,1212.67,1253.87,Bitterroot Mountains
88,111,West Gold,2003-06-20T00:00:00Z,2003,CRB,I,3,170102140201,020-02-I,020,02,R1,Panhandle,Sandpoint,ID,47.94838,-116.467803,Managed,NA,NA,NA,100,4.37,164,2.976,1.204,0.31249999813735485,48.78048780487805,27.256097299296684,21.61,68.85,0.038,2,8.17,95,37.5,118,28.12,NA,NA,29,24,7,54,13,8,9,16,1.323,48,42,2003-07-15T00:00:00Z,2003-08-31T00:00:00Z,13.824088567660915,16.760000228881836,16.325713838849747,42,42,26,0,0,130,8,68,520,201,18699,11,143,93,0,89,6020,49,3440,45,27,181,124,46,2,0,0,633,112953,1100,3,-1529403.3310653246,2937809.3271149336,1.1,273.67,1145.55,1179.14,Bitterroot Mountains
88,4087,West Gold,2008-06-24T00:00:00Z,2008,CRB,I,3,170102140201,020-02-I,020,02,R1,Panhandle,Sandpoint,ID,47.94838,-116.467803,Managed,Flow (whole reach),74.68186,NA,60,7.16,151.3,3.278,1.182,0.4799999925825331,59.48446794448116,40.978189658740455,16.37,46.26,0.079,4.63,7.38,100,47.37,129,13.51,462.66,60.222,27,19,6,58,8,9,10,17,1.245,48,42,2008-07-15T00:00:00Z,2008-08-31T00:00:00Z,11.683940975202454,14.899999618530273,14.014285632542201,42,36,0,0,0,130,8,68,520,201,18699,11,143,93,0,89,6020,49,3440,45,27,181,124,46,2,0,0,633,112953,1100,3,-1529403.3310653246,2937809.3271149336,1.1,273.67,1145.55,1179.14,Bitterroot Mountains
88,7289,West Gold,2013-07-02T00:00:00Z,2013,CRB,I,3,170102140201,020-02-I,020,02,R1,Panhandle,Sandpoint,ID,47.94838,-116.467803,Managed,Flow (whole reach),63.43221,NA,110,6.63,155.6,3.342,1.183,0.33545454930175433,70.69408740359897,36.43958810668985,18.5,26.64,0.04,1.92,5.3,100,92.11,126,8.33,404.88,28.642,28,15,4,52,9,3,5,11,1.089288,48,42,2013-07-15T00:00:00Z,2013-08-31T00:00:00Z,13.086111111773384,15.199999809265137,15.071428571428571,42,42,4,0,0,130,8,68,520,201,18699,11,143,93,0,89,6020,49,3440,45,27,181,124,46,2,0,0,633,112953,1100,3,-1529403.3310653246,2937809.3271149336,1.1,273.67,1145.55,1179.14,Bitterroot Mountains
88,9998,West Gold,2018-06-15T00:00:00Z,2018,CRB,I,3,170102140201,020-02-I,020,02,R1,Panhandle,Sandpoint,ID,47.94838,-116.467803,Managed,Flow (whole reach),59.8070212390737,NA,90,6.39,155.2,3.441,1.113,0.3133333312968413,77.31958762886599,44.201031020007186,21.42,28.45,0.0375,3.96,8.31,100,89.47,129,18.42,347.94,49.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,42,2018-07-15T00:00:00Z,2018-08-31T00:00:00Z,13.396006936828295,16.899999618530273,15.799999918256487,42,42,21,0,0,130,8,68,520,201,18699,11,143,93,0,89,6020,49,3440,45,27,181,124,46,2,0,0,633,112953,1100,3,-1529403.3310653246,2937809.3271149336,1.1,273.67,1145.55,1179.14,Bitterroot Mountains
89,112,Emerson,2004-07-01T00:00:00Z,2004,CRB,IS,3,170103010203,020-03-IS,020,03,R1,Panhandle,Coeur dAlene River,ID,47.910282,-116.230641,Reference,NA,54.9986285485329,NA,40,3.88,165,2.206,1.384,0.30444444881545174,54.54545454545454,36.66666695565888,NA,NA,0.034,2.58,12.33,88.1,73.81,93,42.11,127.27,24.07,27,20,7,46,10,8,6,16,1.102,48,42,2004-07-15T00:00:00Z,2004-08-31T00:00:00Z,12.019357644021511,16.700000762939453,16.07142870766776,42,40,26,0,0,120,8,66,520,201,12754,100,135,97,0,0,6020,40,3440,43,26,301,294,135,16,0,0,628,106601,1113,3,-1512874.065361499,2929907.87095911,1.39,307.23,1069.21,1174.71,Bitterroot Mountains
